"Participant.Public.ID","sur_rate","hap_rate","ang_rate","amb_rate","pos_rate","neg_rate","amw_rate","pow_rate","new_rate","all_amb_rate","all_pos_rate","all_neg_rate","sur_rt","hap_rt","ang_rt","amb_rt","pos_rt","neg_rt","amw_rt","pow_rt","new_rt","sur_neg_rt","sur_pos_rt","amb_neg_rt","amb_pos_rt","amw_neg_rt","amw_pos_rt","face_bad","iaps_bad","word_bad","bad","sex","age","race","Participant.Completion.Code"
"A28RR7H7BMA8IW",0,0,1,0.217391304347826,0,0.75,0.310344827586207,0,1,0.184210526315789,0,0.923076923076923,810.811458333774,746.901666666721,653.486818182996,943.745434783088,782.509999998486,871.155416665715,1127.75103448326,870.185312499416,833.897500001513,NA,810.811458333774,1054.2100000006,913.060833333778,1150.51499999956,1117.50725000093,0,0,0,0,"Male",44,"White - not of Hispanic Origin","kiuzbb"
"A28WTW360AS5T2",0.347826086956522,0.0833333333333333,0.833333333333333,0.478260869565217,0.0833333333333333,0.666666666666667,0.551724137931034,0.375,0.666666666666667,0.466666666666667,0.2,0.717948717948718,505.486086956491,526.471666666112,472.660000000057,534.634347825688,528.992916666539,527.105833334038,532.749655172038,516.957187500338,581.103333332188,516.488749998643,499.618000000676,548.560909091479,521.868333332046,525.756874999843,541.356153845509,0,0,0,0,"Female",36,"White - not of Hispanic Origin","khyikh"
"A292NRGUYEDR4C",0.166666666666667,0,0.916666666666667,0.25,0.0833333333333333,0.833333333333333,0.633333333333333,0.0666666666666667,0.9375,0.371794871794872,0.0512820512820513,0.9,578.654214790417,530.14161346383,523.883316289949,538.783332814449,488.874930306871,550.441713853858,544.310024668144,521.006650967824,551.618720819123,665.224964102839,561.340064927932,542.183256794912,537.650024820961,554.357900095555,526.954603475343,0,0,0,0,"Female",57,"White - not of Hispanic Origin","quetfx"
"A2CAMPAA7650H2",0.125,0.0833333333333333,0.833333333333333,0.416666666666667,0,0.833333333333333,0.576923076923077,0,1,0.378378378378378,0.025,0.9,566.386458328149,531.587499950547,535.921249984919,606.886250015426,558.587916680456,587.923333320456,746.652692287731,585.218125008396,657.562812513788,612.313333277901,559.82547619247,596.497000008821,614.307142877286,727.701333320389,772.495454515923,0,0,0,0,"Female",35,"White - not of Hispanic Origin","tbgtrc"
"A2FCQ5K0T1PYHS",0.521739130434783,0,1,0.708333333333333,0,0.916666666666667,0.709677419354839,0.125,1,0.653846153846154,0.0512820512820513,0.973684210526316,1074.0228261009,852.497272733176,831.903000012971,1099.13812497204,795.477500010747,890.593749985176,1040.21532257884,841.672187503718,725.28718750982,983.315416699042,1172.9763636302,1094.55970585045,1110.25714283876,989.682727271098,1163.7394444422,0,0,0,0,"Male",23,"White - not of Hispanic Origin","rzwmms"
"A2G4PA35IX5RIA",0.708333333333333,0.25,0.916666666666667,0.666666666666667,0.166666666666667,0.833333333333333,0.4375,0.133333333333333,0.9375,0.5875,0.179487179487179,0.9,608.5,636.083333333333,608,588.708333333333,564.25,588.916666666667,642.8125,584.866666666667,626,585.529411764706,664.285714285714,589.1875,587.75,690.928571428571,605.388888888889,0,0,0,0,"Male",31,"White - not of Hispanic Origin","xkpvyb"
"A2GTBBZA2M82NR",0.666666666666667,0,1,0.608695652173913,0,1,0.666666666666667,0,1,0.649350649350649,0,1,747.666666666667,659.916666666667,605.833333333333,813.739130434783,758.5,780.833333333333,754.2,706.0625,665.3125,719.4375,804.125,824.785714285714,796.555555555556,727.25,808.1,0,0,0,0,"Male",37,"White - not of Hispanic Origin","azylxk"
"A2HG1N3BVQO6I",0.791666666666667,0,0.916666666666667,0.652173913043478,0,1,0.483870967741935,0,0.9375,0.628205128205128,0,0.95,772.673541666638,695.385833333296,706.278333333254,690.844130434688,646.856666666887,642.516666666626,854.742741935444,754.884687499612,695.635624999682,743.691842105123,882.804000000393,659.846666666636,748.964374999785,857.748666666522,851.924687500059,0,0,0,0,"Female",58,"White - not of Hispanic Origin","mzdbxn"
"A2I988BSR2YYU3",0.217391304347826,0,0.833333333333333,0.478260869565217,0.0833333333333333,0.916666666666667,0.233333333333333,0,1,0.302631578947368,0.0256410256410256,0.923076923076923,865.024782608791,715.411818181975,715.256666666691,1098.42369565202,902.537083333157,1034.51541666648,989.318833333282,733.249687500012,978.752333333135,871.682000000132,863.175555555641,1226.0331818179,981.4483333333,1170.44785714279,934.192608695606,0,0,0,0,"Female",63,"White - not of Hispanic Origin","kanhck"
"A2JK9URISOXMBQ",0.166666666666667,0.0833333333333333,0.916666666666667,0.333333333333333,0,0.916666666666667,0.28125,0,0.875,0.2625,0.025,0.9,955.541666666667,740.916666666667,970.583333333333,1315.16666666667,926.666666666667,1076.33333333333,1294.5625,1027.375,999.6875,909,964.85,1214.5,1365.5,1357.11111111111,1270.08695652174,0,0,0,0,"Male",57,"White - not of Hispanic Origin","onbdvm"
"A2JXVOTECPMRAJ",0.791666666666667,0,0.916666666666667,0.333333333333333,0,0.75,0.517241379310345,0,0.9375,0.545454545454545,0,0.875,698.508333333335,553.78333333333,589.766666666666,809.929166666668,725.708333333336,729.449999999997,839.844827586206,794.181250000001,743.943750000001,723.194736842106,604.700000000006,766.412499999999,831.687500000004,815.993333333334,865.399999999998,0,0,0,0,"Female",48,"Black - not of Hispanic Origin","foifna"
"A2LJ5WDE55Z4MT",NA,NA,NA,0.695652173913043,0.0833333333333333,0.916666666666667,0.40625,0,0.933333333333333,NA,NA,NA,NA,NA,NA,654.079999994871,664.25749999083,737.414583335825,849.641249998967,700.754062501801,687.179999988681,NA,NA,646.963749997667,670.345714274195,896.446538466709,817.616578942091,1,0,0,1,"Female",42,"White - not of Hispanic Origin","pflrlx"
"A2M8OP9O3XELKW",0.391304347826087,0,1,0.583333333333333,0,1,0.535714285714286,0,0.9375,0.506666666666667,0,0.975,1034.51304347826,914.625000000002,932.633333333331,1019.5375,904.933333333334,882.941666666668,1071.14642857143,912.937499999994,911.512499999999,1156.69999999999,955.964285714286,1065.03571428572,955.840000000003,1048.08,1097.76153846154,0,0,0,0,"Female",38,"White - not of Hispanic Origin","kfzcmm"
"A2N9AKAOR17XB3",0.478260869565217,0.0909090909090909,0.636363636363636,0.173913043478261,0,0.916666666666667,0.161290322580645,0,0.933333333333333,0.25974025974026,0.0256410256410256,0.842105263157895,899.137391304501,863.743636362911,850.276363637188,1098.87586956503,994.812499999776,986.171250000553,1040.38935483808,946.582187500098,1080.18800000088,915.714545454565,883.941666666942,1064.44999999985,1106.12342105244,1130.24199999781,1023.10999999967,0,0,0,0,"Male",70,"Hispanic or Latino","zwgnpo"
"A2OSR830K1W0QL",0.75,0,0.833333333333333,0.833333333333333,0,0.833333333333333,0.724137931034483,0,1,0.766233766233766,0,0.897435897435897,761.746250000215,658.265416666533,725.980833334082,743.955208333015,697.978181818723,713.406249999328,814.037413793091,723.610666666355,686.057333333641,738.963333333433,830.095000000558,733.800499999961,794.728749998285,802.699285714057,843.800000000556,0,0,0,0,"Female",29,"White - not of Hispanic Origin","eholny"
"A2P8TVGFD9BBC8",0.541666666666667,0.166666666666667,0.833333333333333,0.666666666666667,0.0833333333333333,0.75,0.3,0,0.875,0.487179487179487,0.075,0.825,743.083333333333,649.333333333333,690.75,637.75,495.166666666667,591.333333333333,769.266666666667,690.1875,694.0625,790.461538461538,687.090909090909,657.0625,599.125,777.333333333333,765.809523809524,0,0,0,0,"Male",44,"White - not of Hispanic Origin","oeozlu"
"A2PIGYNXTTCFZO",0.590909090909091,0,1,0.458333333333333,0,0.916666666666667,0.40625,0,1,0.474358974358974,0,0.975,1042.30477272726,697.603750000098,858.05541666673,990.684791666732,739.598749999838,836.569583333433,1136.78187499991,855.440357142729,956.062187500035,1032.20692307696,1056.89055555548,947.538636363622,1027.19307692321,1220.69615384596,1079.36684210525,0,0,0,0,"Male",30,"White - not of Hispanic Origin","aasjni"
"A2PXNSTBTS22EY",0.454545454545455,0,0.833333333333333,0.75,0,0.75,0.625,0.0625,1,0.615384615384615,0.025,0.871794871794872,718.657954548359,672.510833333945,635.942916676868,732.032708338617,622.147499991115,722.29374999976,909.221250007249,689.925625010801,758.834666673405,751.146499998868,691.584166672934,675.666388893862,901.131666672882,915.401500003645,898.920833346589,0,0,0,0,"Male",22,"Other (please specify)","rcogdz"
"A2RXPHOE9V9634",0.0833333333333333,0,0.818181818181818,0.208333333333333,0,0.666666666666667,0.533333333333333,0.0666666666666667,0.933333333333333,0.294871794871795,0.0256410256410256,0.815789473684211,728.333333333333,705.416666666667,720.636363636364,700.041666666667,626.833333333333,732.5,912.066666666667,767.066666666667,783.666666666667,769.5,724.590909090909,876.8,653.526315789474,897.5,928.714285714286,0,0,0,0,"Female",70,"Black - not of Hispanic Origin","gzqgkz"
"A2UFHATEG76AO5",0.75,0,0.916666666666667,0.545454545454545,0.0833333333333333,0.833333333333333,0.379310344827586,0,1,0.546666666666667,0.025,0.925,869.333260662836,650.549878627792,670.491614354828,901.104653937164,825.483360171517,814.433390003845,964.575762123102,787.956221795349,770.950038877159,897.399966045514,785.133144514799,923.958433723101,873.68011819404,1056.01798054671,908.694406419789,0,0,0,0,"Female",69,"White - not of Hispanic Origin","bzbhbt"
"A2W5Q0IVJUS7Y6",1,0,1,0.291666666666667,0,0.833333333333333,0.533333333333333,0.125,1,0.602564102564103,0.05,0.95,649.9606250001,623.603749999802,608.086666666774,859.661041666869,753.399583333704,822.156249999811,804.401333333347,708.096562499807,760.477812499972,649.9606250001,NA,936.034285714412,828.213235294351,821.370937500094,785.007499999922,0,0,0,0,"Male",68,"White - not of Hispanic Origin","tvmdkc"
"A2XJ54KDHS1ILK",0.25,0.0833333333333333,0.833333333333333,0.318181818181818,0,0.916666666666667,0.366666666666667,0,0.9375,0.315789473684211,0.025,0.9,712.623750001512,563.772499997867,664.553749999565,826.364090908266,710.95458333366,678.753333333589,845.20099999936,773.265937501492,741.206250001596,699.145833338358,717.11638888923,752.292857143662,860.93066666508,874.962272725745,827.970789473559,0,0,0,0,"Male",38,"White - not of Hispanic Origin","jlqwnz"
"A2XVL0RNQMWI17",0.545454545454545,0.0833333333333333,0.916666666666667,0.5,0,0.916666666666667,0.620689655172414,0,1,0.56,0.025,0.95,837.135909088168,824.53375000235,784.193749995514,832.546249997297,656.461666663139,839.322500003618,864.799482755941,797.147187488008,753.391249993001,776.013749996006,910.482499998761,776.964166667312,888.128333327283,845.51944443956,896.348636364564,0,0,0,0,"Female",26,"Asian","oaattg"
"A2XVLENAJYX691",0.347826086956522,0,0.909090909090909,0.333333333333333,0,0.916666666666667,0.379310344827586,0,1,0.355263157894737,0,0.948717948717949,654.521739130435,613.166666666667,601.818181818182,687.041666666667,616.5,611.083333333333,728.931034482759,613.375,605.8125,734.75,611.733333333333,734.5,663.3125,695.636363636364,749.277777777778,0,0,0,0,"Male",76,"White - not of Hispanic Origin","xohkvb"
"A2Y0WNHMT4PZ4C",0.958333333333333,0,1,0.363636363636364,0,0.833333333333333,0.34375,0.0625,0.857142857142857,0.538461538461538,0.025,0.894736842105263,554.240208322881,484.548750003645,502.892916692266,707.975227274636,610.272500004309,692.341249998814,703.293906233739,611.084374999337,651.657499996613,556.403260860268,504.489999962971,735.799374990165,692.075714294333,745.255909076976,681.313809506329,0,0,0,0,"Male",52,"White - not of Hispanic Origin","liamse"
"A2Y5I2HJTRFR8H",0.541666666666667,0.25,1,0.708333333333333,0.0833333333333333,0.75,0.724137931034483,0,1,0.662337662337662,0.1,0.925,610.967916666664,587.920416666648,587.14458333333,586.870208333353,556.920833333313,522.224583333327,698.186896551721,670.977499999993,597.688125000017,599.797692307704,624.16909090907,591.209705882367,576.331428571463,694.509523809523,707.839999999989,0,0,0,0,"Male",42,"White - not of Hispanic Origin","dokwzx"
"A2ZT5S8DHRK8X9",1,0,0.916666666666667,0.227272727272727,0,0.833333333333333,0.451612903225806,0,1,0.558441558441558,0,0.923076923076923,642.791666666667,572.75,734.083333333333,760.227272727273,620.75,751.25,807.741935483871,672.75,666.733333333333,642.791666666667,NA,886.6,723.058823529412,805.214285714286,809.823529411765,0,0,0,0,"Male",25,"White - not of Hispanic Origin","zwjbgv"
"A2ZZ7GUR0MNWDC",0.25,0.0833333333333333,0.75,0.565217391304348,0,0.818181818181818,0.354838709677419,0,0.9375,0.384615384615385,0.025,0.846153846153846,697.969791668584,630.7074999883,709.96958334581,778.526739121172,672.12625000199,774.137727270665,752.729677414942,720.228437501646,759.295937488787,690.641666684921,700.412499996471,850.903461526076,684.436999994796,767.667727259157,744.513750000624,0,0,0,0,"Female",52,"White - not of Hispanic Origin","seuaqv"
"A30NX5HEQGGFPP",0.958333333333333,0.166666666666667,1,0.434782608695652,0,1,0.48,0.0625,0.9375,0.625,0.075,0.975,548.939583332564,584.036666668302,546.454999999696,882.994565216232,718.761249999564,761.395833332548,925.060599998688,675.274999997782,698.404687500442,552.356304347125,470.354999997653,949.503499998537,831.833846152921,918.409583334627,931.199999996282,0,0,0,0,"Male",57,"Asian","zouyrx"
"A321WQIFK10UV3",NA,NA,NA,0.521739130434783,0,0.916666666666667,0.46875,0.0625,0.8125,NA,NA,NA,NA,NA,NA,715.695217398562,728.043749986682,694.277916656574,736.208125006669,630.743125017034,661.422812510864,NA,NA,676.020000003822,758.977272738279,801.848666680356,678.290000000476,1,0,0,1,"Female",67,"White - not of Hispanic Origin","mfgjxo"
"A32W24TWSWXW",0.782608695652174,0.0833333333333333,1,NA,NA,NA,0.758620689655172,0,1,NA,NA,NA,1057.97804348454,1027.39708333199,985.887083380173,NA,NA,NA,1132.35017240593,981.711562475539,981.274642848543,1040.03027781275,1122.58999990299,NA,NA,1117.60431818071,1178.6942856852,0,1,0,1,"Female",49,"White - not of Hispanic Origin","dmnxdu"
"A33DSCVAUOWIQY",0.91304347826087,0,1,0.363636363636364,0,0.916666666666667,0.5,0,1,0.586666666666667,0,0.974358974358974,826.958260869857,689.781666666022,788.17166666704,767.747727273011,658.594166666565,690.331250000478,863.478333333478,742.115333333155,782.193000000552,827.575238095527,820.480000000316,700.725000001057,806.04642857127,848.950666667224,878.005999999732,0,0,0,0,"Female",30,"White - not of Hispanic Origin","camvij"
"A340UT8QM6525W",NA,NA,NA,0.260869565217391,0.0833333333333333,0.916666666666667,0.258064516129032,0,0.75,NA,NA,NA,NA,NA,NA,704.969565217059,560.062083338077,617.722916659356,782.19516130705,674.514999993456,685.888125015481,NA,NA,831.521666666958,660.304117646507,797.441250018892,776.892173929018,1,0,0,1,"Male",29,"White - not of Hispanic Origin","cbxlak"
"A34Y00EAWB242M",0.583333333333333,0,1,0.434782608695652,0,0.909090909090909,0.310344827586207,0.0666666666666667,0.933333333333333,0.434210526315789,0.0256410256410256,0.947368421052632,525.591249999707,509.473333329273,444.5391666668,599.858043477466,561.29708334629,586.503636372403,695.217931036966,561.878000001889,645.287666671599,520.551428577164,532.646999991266,609.897499997169,592.135384616155,685.913333332994,699.405000003753,0,0,0,0,"Female",40,"White - not of Hispanic Origin","biolxj"
"A354Y93R6A188M",0.739130434782609,0.333333333333333,0.75,0.25,0.3,0.636363636363636,0.548387096774194,0.3125,0.9375,0.512820512820513,0.315789473684211,0.794871794871795,492.538695658922,519.035416674645,496.411250011685,630.924583339947,589.015000010841,616.227272728627,607.289677410717,628.478437502054,566.015000003972,513.122647062547,434.217500015317,602.054166665767,640.548055564674,584.473235279267,634.995357141764,0,0,0,0,"Male",25,"White - not of Hispanic Origin","dbcprm"
"A360YPKITDW0PV",0.75,0,0.833333333333333,0.333333333333333,0,0.75,0.482758620689655,0.125,0.75,0.527027027027027,0.05,0.775,544.460624999677,533.524999998917,530.211249996986,779.654047620993,751.817083335482,778.615416660614,774.494999997591,677.488124996671,704.184687498127,539.38666666444,559.682500005389,853.240714292042,742.860714285468,799.32035713864,751.324666665945,0,0,0,0,"Male",63,"White - not of Hispanic Origin","jhqavy"
"A36HJXMFZY4RFG",0.291666666666667,0.0833333333333333,1,0.458333333333333,0.166666666666667,0.666666666666667,0.4,0.0666666666666667,0.9375,0.384615384615385,0.102564102564103,0.875,615.863749998728,562.440416670142,543.697916667346,748.920416668019,660.806666666758,698.865416665892,935.959666667137,707.992333332853,730.754062500637,499.131428570503,663.929999998586,807.69636363733,699.186923078602,1010.57583333507,886.215555555181,0,0,0,0,"Male",36,"White - not of Hispanic Origin","phpnqg"
"A39TKG862PLGK3",0.708333333333333,0.0833333333333333,0.916666666666667,0.478260869565217,0.0909090909090909,0.75,0.354838709677419,0.0666666666666667,0.875,0.5,0.0789473684210526,0.85,444.458333333333,424.416666666667,424.666666666667,590.782608695652,571.636363636364,581.666666666667,521.677419354839,474.733333333333,552.6875,398.235294117647,556.714285714286,603.818181818182,578.833333333333,554,503.9,0,0,0,0,"Male",25,"White - not of Hispanic Origin","diedqi"
"A39TKU289CXWRN",0.869565217391304,0.0833333333333333,0.916666666666667,0.409090909090909,0.0833333333333333,0.916666666666667,0.2,0,1,0.466666666666667,0.05,0.948717948717949,660.123043479119,571.929583333258,608.333749999171,727.552954546065,607.476666666723,655.295416667892,716.937333332802,636.202187499293,723.152000000119,665.76025000104,622.541666666317,670.237222223174,767.233076923451,854.519999999563,682.541666666111,0,0,0,0,"Female",48,"White - not of Hispanic Origin","byviyf"
"A3BBGFC0RG39HK",0.958333333333333,0.0833333333333333,0.916666666666667,0.523809523809524,0.0909090909090909,0.75,0.40625,0.0625,0.875,0.61038961038961,0.0769230769230769,0.85,537.894166647069,524.779583346875,474.882916683176,657.914047650549,616.183636350218,645.313750040562,610.719531257928,585.703437536722,613.214062468614,533.389999986748,641.489999834448,649.091818242926,667.618499998934,637.072692320754,592.688421057047,0,0,0,0,"Male",28,"Asian","ynkymr"
"A3C2DKCZLI304P",0.347826086956522,0,0.833333333333333,0.75,0.25,1,0.65625,0.125,1,0.594936708860759,0.125,0.95,620.097391307354,538.701666654864,606.848333380185,616.869999998016,537.656666652765,585.451250042145,764.952343735786,635.950625044643,705.808124999749,520.750625000801,673.082333337516,636.449166677064,558.132499960872,749.430476200013,794.584999940442,0,0,0,0,"Female",36,"White - not of Hispanic Origin","mjpfvq"
"A3CENIDTHHT4R8",0.5,0,0.916666666666667,0.458333333333333,0,1,0.275862068965517,0,1,0.402597402597403,0,0.975,898.55354167715,685.049999970943,674.606666638283,774.187083326979,656.861249997746,740.710416663205,975.61465517682,771.702500001993,769.307499977003,849.641250009882,947.465833344419,702.330000000075,834.989230757436,1059.49000001419,943.66214285782,0,0,0,0,"Female",56,"White - not of Hispanic Origin","rlrxxo"
"A3D1KY32KA7US9",0.0833333333333333,0.166666666666667,0.916666666666667,0.291666666666667,0,0.9,0.482758620689655,0,1,0.298701298701299,0.05,0.947368421052632,749.923958333511,738.306666667692,766.000416667339,743.011041666856,684.081666666619,688.493999999992,872.612068965627,715.188749999925,760.897812499707,663.015000000087,757.824772727459,744.738571427921,742.299705882889,941.531785714168,808.287000000321,0,0,0,0,"Female",25,"Other (please specify)","kmcjqw"
"A3DMZISDAHNJIZ",0.125,0,0.833333333333333,0.0909090909090909,0,0.75,0.333333333333333,0,0.933333333333333,0.197368421052632,0,0.846153846153846,681.0833333487,642.750000057276,665.333333367016,640.454545468939,600.750000002639,649.833333309895,701.933333293224,609.312499975204,666.466666649406,662.333333321537,683.761904781152,634.500000043772,641.050000011455,679.599999962375,713.099999958649,0,0,0,0,"Female",64,"White - not of Hispanic Origin","cbgfdh"
"A3DNZIZRJ847AR",0.875,0.272727272727273,0.75,NA,NA,NA,0.466666666666667,0.266666666666667,0.75,NA,NA,NA,862.404999997428,817.156818186049,747.607083331483,NA,NA,NA,1209.65399999986,1107.24166666817,1160.38250000111,842.202619045219,1003.82166666289,NA,NA,1188.63535714107,1228.04531250131,0,1,0,1,"Female",66,"Black - not of Hispanic Origin","phmbzx"
"A3DPBDWP9KEBRE",0.166666666666667,0,0.833333333333333,NA,NA,NA,0.413793103448276,0,0.625,NA,NA,NA,548.255208333298,532.934583333294,553.692916666747,NA,NA,NA,644.562068965493,545.001875,618.454062500035,601.366249999955,537.632999999967,NA,NA,649.367083333331,641.170294117608,0,1,0,1,"Female",65,"White - not of Hispanic Origin","wassjd"
"A3E2WP9UOALEC",0.916666666666667,0.166666666666667,0.916666666666667,NA,NA,NA,0.451612903225806,0.0625,0.875,NA,NA,NA,607.22770833551,568.002083333946,567.342500003482,NA,NA,NA,649.629193544951,631.029687499904,620.35625000135,602.015909093263,664.557500000228,NA,NA,669.884285712864,632.94852940667,0,1,0,1,"Female",61,"White - not of Hispanic Origin","raplcs"
"A3F51C49T9A34D",0.5,0,1,0.652173913043478,0,1,0.580645161290323,0,1,0.576923076923077,0,1,758.201041666628,673.54166666638,664.122500000003,1001.85195652169,879.543750000279,833.7579166673,924.530322580631,767.360312500383,808.520937500356,711.425833333425,804.976249999832,987.443999999959,1028.86687499995,935.743888888988,909.003846153675,0,0,0,0,"Male",53,"White - not of Hispanic Origin","tbqovn"
"A3F9DA5WZKBCIJ",0.347826086956522,0.25,0.727272727272727,NA,NA,NA,0.387096774193548,0.125,0.8125,NA,NA,NA,453.396521741524,495.146666668006,515.258181824306,NA,NA,NA,521.201451603819,501.656562490098,537.491250004678,445.345624997572,457.690333338299,NA,NA,501.112916662047,533.888947356517,0,1,0,1,"Male",58,"White - not of Hispanic Origin","qniusu"
"A3FAQHVPI8OUP0",0.916666666666667,0,1,0.478260869565217,0.0909090909090909,0.833333333333333,0.354838709677419,0,1,0.564102564102564,0.0256410256410256,0.95,744.125,730.75,651.833333333333,1052.47826086957,984.363636363636,974.916666666667,972.741935483871,866.5,857.5625,738.727272727273,803.5,1031.09090909091,1072.08333333333,984.181818181818,966.45,0,0,0,0,"Male",68,"White - not of Hispanic Origin","oqizwe"
"A3FSDH6HUZPNQ8",0.458333333333333,0,0.833333333333333,0.666666666666667,0.0909090909090909,0.916666666666667,0.161290322580645,0,1,0.40506329113924,0.0277777777777778,0.923076923076923,900.041666666667,789.6,911.083333333333,863.125,785.818181818182,824.416666666667,826.58064516129,758.733333333333,843.2,1025.81818181818,793.615384615385,777.5625,1034.25,867.8,818.653846153846,0,0,0,0,"Male",22,"White - not of Hispanic Origin","pvfraj"
"A3FTR5MN7ZLS8M",0.916666666666667,0,1,0.416666666666667,0.0833333333333333,0.727272727272727,0.59375,0.0625,1,0.6375,0.05,0.923076923076923,481.52937500466,401.665416720789,486.662499975258,698.844999977155,641.583333335196,617.188181833957,636.784531277954,571.720624997397,649.5974999998,489.766363636591,390.922500053421,717.140499944799,685.776785714552,657.179473715491,606.976538484629,0,0,0,0,"Female",30,"White - not of Hispanic Origin","egpsye"
"A3GDESDB1DOTLV",0.291666666666667,0.0833333333333333,0.75,0.541666666666667,0,0.833333333333333,0.535714285714286,0,1,0.460526315789474,0.025,0.875,830.943124999976,762.325000003329,626.278333333176,725.442708331078,651.40791666757,633.032916664282,851.023571428544,719.875625000896,807.384999999158,930.611428573944,789.903235293048,695.932692304128,760.318181817473,835.390333332665,869.061923077634,0,0,0,0,"Female",46,"White - not of Hispanic Origin","hqeuxw"
"A3KN6R8PCW31WO",0.130434782608696,0.0909090909090909,0.909090909090909,NA,NA,NA,0.32258064516129,0,0.8,NA,NA,NA,545.264130434193,518.32863636082,571.131818184354,NA,NA,NA,620.071290321873,572.835624996515,630.49666666581,630.745000002207,532.441999998991,NA,NA,637.083999995957,611.970000000881,0,1,0,1,"Female",71,"White - not of Hispanic Origin","aphnhe"
"A3PE584GW0LSZB",0.25,0.0833333333333333,0.75,0.391304347826087,0.166666666666667,0.666666666666667,0.3,0.1875,0.8125,0.311688311688312,0.15,0.75,672.916666666666,648.833333333334,647,627.999999999999,574.250000000003,652.416666666665,670.833333333331,652.4375,659.187500000002,696.166666666667,665.166666666666,655.888888888891,610.071428571427,708.555555555552,654.666666666665,0,0,0,0,"Male",70,"White - not of Hispanic Origin","zardls"
"A3RP4I76FH4Z7D",0.772727272727273,0.0833333333333333,0.833333333333333,NA,NA,NA,0.516129032258065,0,0.9375,NA,NA,NA,622.481590914752,485.548750022038,527.939166660266,NA,NA,NA,919.199193549913,780.778437503613,941.555312499986,610.547647065045,663.057000003755,NA,NA,933.924062483129,903.492666687816,0,1,0,1,"Female",60,"White - not of Hispanic Origin","yrxcau"
"A3SV5X0R9ARFOK",0.125,0,0.833333333333333,0.125,0,0.666666666666667,0.645161290322581,0,0.9375,0.329113924050633,0,0.825,754.496875001375,654.386249997818,737.43333333429,620.879791666084,590.080833330528,714.349166667185,949.120645160644,773.616562500138,817.572187501355,895.499999998719,734.353571430325,916.531666667046,578.64380952309,989.377999999124,875.925454545226,0,0,0,0,"Male",29,"White - not of Hispanic Origin","zuknmk"
"A3UD7T1L80TCR3",0.0434782608695652,0,0.916666666666667,0.318181818181818,0,0.818181818181818,0.0645161290322581,0,1,0.131578947368421,0,0.923076923076923,950.735217388011,776.854166659177,915.996666653276,952.616363644749,712.73499999855,876.261818180369,965.413225807189,773.613125005795,918.812187504954,1121.08000001172,942.992272723297,988.487142861622,935.876666676875,1418.59500002465,934.159310343916,0,0,0,0,"Female",58,"White - not of Hispanic Origin","xdflmd"
"A3UUY2UL6TZ55S",NA,NA,NA,0.214285714285714,0,0.909090909090909,0.21875,0.0625,0.875,NA,NA,NA,NA,NA,NA,768.071428571429,663.5,828.818181818182,850.6875,792.9375,897.0625,NA,NA,834.333333333333,750,995.428571428571,810.16,1,0,0,1,"Male",37,"White - not of Hispanic Origin","eyshcw"
"A3W1M37EJKYIZI",0.111111111111111,0.142857142857143,0.636363636363636,NA,NA,NA,0.620689655172414,0.272727272727273,0.6,NA,NA,NA,444.500000000013,453.999999999979,432.181818181813,NA,NA,NA,443.689655172421,394.000000000066,487.799999999942,441.500000000364,444.874999999969,NA,NA,433.555555555611,460.272727272654,0,1,0,1,"Female",60,"White - not of Hispanic Origin","gqjqpn"
"A598UDLZZZAJ3",0.428571428571429,0.0833333333333333,0.916666666666667,0.380952380952381,0,0.916666666666667,0.516129032258065,0,1,0.452054794520548,0.025,0.95,1105.85023808692,790.817500033881,713.669166667387,1067.14357141893,849.242916679941,861.48458335083,1097.87241931284,863.266249987646,873.67624999024,1079.56444443617,1125.56458332498,1057.29999998584,1073.20115383929,1179.96249995485,1010.30966662802,0,0,0,0,"Female",63,"Black - not of Hispanic Origin","zukfex"
"A5KVTBI8FA961",0.4,0,0.666666666666667,0.521739130434783,0,0.916666666666667,0.0333333333333333,0,0.9375,0.287671232876712,0,0.85,803.809250000632,678.94000000039,729.281249996954,886.856304344964,659.941250004825,840.475833332069,816.707500002424,702.74843750667,829.771875000006,930.186250003317,719.557916665508,801.237083333642,980.25909090277,1141.82000001892,805.496724139786,0,0,0,0,"Male",59,"White - not of Hispanic Origin","wnedeu"
"A68UG55LKRKMS",0.652173913043478,0.3,0.75,0.652173913043478,0.166666666666667,0.833333333333333,0.645161290322581,0,0.9375,0.649350649350649,0.131578947368421,0.85,561.347826086957,509.3,601.75,501.913043478261,464.333333333333,529.75,531.870967741935,461.625,506.375,582.933333333333,520.875,456.266666666667,587.5,547.25,503.909090909091,0,0,0,0,"Female",59,"White - not of Hispanic Origin","srhwkl"
"A6YDORFZZXXPQ",0.347826086956522,0,0.916666666666667,0.166666666666667,0,0.916666666666667,0.413793103448276,0,1,0.315789473684211,0,0.95,950.869565217391,820.5,800.083333333333,822.791666666667,770.666666666667,756.916666666667,1066,872.9375,902.875,998.75,925.333333333333,873,812.75,1114.66666666667,1031.64705882353,0,0,0,0,"Male",39,"Asian","kdcddq"
