Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-itsc,branch-le1y,branch-369y,branch-xcm8,randomiser-jf65,branch-asih,quota-t18w,branch-fqz7,branch-ho4r,quota-qptq,branch-rpm3,quota-xbdv,quota-qd5n,quota-bgsj,quota-xwhm,quota-3pu1,quota-rltk,quota-h2u6,quota-a1h7,quota-8mkn,quota-63lu,branch-crxk,branch-elfm,branch-mikh,branch-nctw,branch-zc37,branch-4mwx,branch-j73a,branch-fkxh,branch-lji3,quota-hzw3,branch-mmja,counterbalance-m678,checkpoint-gr3y,checkpoint-3jg6,randomiser-2tba,counterbalance-93ib,counterbalance-9xcr,counterbalance-wbyz,counterbalance-vply,counterbalance-hleo,checkpoint-abe5,branch-e22y,branch-9yk5,branch-v8wy,counterbalance-ulkf,branch-t3qc,counterbalance-mcio,branch-gm4e,counterbalance-3v2j,counterbalance-t9rn,counterbalance-bi4u,counterbalance-8ump,branch-h1nb,branch-5t3u,randomiser-kh5p,counterbalance-dozd,counterbalance-wch9,branch-9rgz,counterbalance-sg3w,branch-kzla,counterbalance-o3nf,counterbalance-eu1d,counterbalance-8zsd,branch-kht5,counterbalance-u2fx,counterbalance-e4l7,counterbalance-7mrq,counterbalance-s1b5,counterbalance-2v12,counterbalance-g69h,branch-ufjm,branch-qt1t,branch-1cbs,branch-2s1m,order-j7mk,branch-qjxq,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ShowProgressBar,ANSWER,clearval,Metadata,order1,order2,order3,order4,order5,order6,order7,order8,order9,order10,order11,order12,# stim
30,1570562313392,08/10/2019 19:18:33,1570562311807,-7,08/10/2019 12:18:31,9792,16,task-shzk,,3162856,A3CH1Z6J9R38G9,874320,,complete,qzkmka,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1920x1080,1920x973,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 8 and 10,,,,,,,,,,,,order10,,order2,,,Continue,,Continue,CDBEAF,Images loaded ok,orders 2 and 4 -2,5,9,2,fix,advancementZone,response_keyboard,147.24500000011176,negative,1,1,0,0,,,,,1,trial,,,negative,block1,,08F_AN_C.jpg,,9185.jpg,,,,,,,,,
31,1570562314688,08/10/2019 19:18:34,1570562313141,-7,08/10/2019 12:18:33,9792,16,task-shzk,,3162856,A3CH1Z6J9R38G9,874320,,complete,qzkmka,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1920x1080,1920x973,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 8 and 10,,,,,,,,,,,,order10,,order2,,,Continue,,Continue,CDBEAF,Images loaded ok,orders 2 and 4 -2,5,9,2,fix,Zone3,timelimit_screen,1498.6090000000004,,,0,1,0,,,1,,1,trial,,,negative,block1,,08F_AN_C.jpg,,9185.jpg,,,,,,,,,
32,1570562315172,08/10/2019 19:18:35,1570562313625,-7,08/10/2019 12:18:33,9792,16,task-shzk,,3162856,A3CH1Z6J9R38G9,874320,,complete,qzkmka,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1920x1080,1920x973,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 8 and 10,,,,,,,,,,,,order10,,order2,,,Continue,,Continue,CDBEAF,Images loaded ok,orders 2 and 4 -2,14,10,1,stim,Zone3,timelimit_screen,483.26800000000003,,,0,1,0,,,1,,1,trial,,,positive,block1,,AF08HAS.jpg,,5825.jpg,,,,,,,,,
33,1570562315407,08/10/2019 19:18:35,1570562313849,-7,08/10/2019 12:18:33,9792,16,task-shzk,,3162856,A3CH1Z6J9R38G9,874320,,complete,qzkmka,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1920x1080,1920x973,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 8 and 10,,,,,,,,,,,,order10,,order2,,,Continue,,Continue,CDBEAF,Images loaded ok,orders 2 and 4 -2,14,10,2,fix,advancementZone,response_keyboard,213.8250000134576,positive,1,1,0,0,,,,,1,trial,,,positive,block1,,AF08HAS.jpg,,5825.jpg,,,,,,,,,
34,1570562316673,08/10/2019 19:18:36,1570562315122,-7,08/10/2019 12:18:35,9792,16,task-shzk,,3162856,A3CH1Z6J9R38G9,874320,,complete,qzkmka,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1920x1080,1920x973,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 8 and 10,,,,,,,,,,,,order10,,order2,,,Continue,,Continue,CDBEAF,Images loaded ok,orders 2 and 4 -2,14,10,2,fix,Zone3,timelimit_screen,1498.3110000000015,,,0,1,0,,,1,,1,trial,,,positive,block1,,AF08HAS.jpg,,5825.jpg,,,,,,,,,
35,1570562317156,08/10/2019 19:18:37,1570562315606,-7,08/10/2019 12:18:35,9792,16,task-shzk,,3162856,A3CH1Z6J9R38G9,874320,,complete,qzkmka,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1920x1080,1920x973,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 8 and 10,,,,,,,,,,,,order10,,order2,,,Continue,,Continue,CDBEAF,Images loaded ok,orders 2 and 4 -2,27,11,1,stim,Zone3,timelimit_screen,483.1090000000004,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,,AM34SUS.JPG,,8466.jpg,,,,,,,,,
36,1570562317347,08/10/2019 19:18:37,1570562315692,-7,08/10/2019 12:18:35,9792,16,task-shzk,,3162856,A3CH1Z6J9R38G9,874320,,complete,qzkmka,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1920x1080,1920x973,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 8 and 10,,,,,,,,,,,,order10,,order2,,,Continue,,Continue,CDBEAF,Images loaded ok,orders 2 and 4 -2,27,11,2,fix,advancementZone,response_keyboard,72.19999999506399,positive,1,0,1,0,,,,,1,trial,,,ambiguous,block1,,AM34SUS.JPG,,8466.jpg,,,,,,,,,
37,1570562318661,08/10/2019 19:18:38,1570562317104,-7,08/10/2019 12:18:37,9792,16,task-shzk,,3162856,A3CH1Z6J9R38G9,874320,,complete,qzkmka,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1920x1080,1920x973,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 8 and 10,,,,,,,,,,,,order10,,order2,,,Continue,,Continue,CDBEAF,Images loaded ok,orders 2 and 4 -2,27,11,2,fix,Zone3,timelimit_screen,1498.4699999999975,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,,AM34SUS.JPG,,8466.jpg,,,,,,,,,
38,1570562319143,08/10/2019 19:18:39,1570562317587,-7,08/10/2019 12:18:37,9792,16,task-shzk,,3162856,A3CH1Z6J9R38G9,874320,,complete,qzkmka,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1920x1080,1920x973,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 8 and 10,,,,,,,,,,,,order10,,order2,,,Continue,,Continue,CDBEAF,Images loaded ok,orders 2 and 4 -2,23,12,1,stim,Zone3,timelimit_screen,483.1769999999997,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,,AF13SUS.JPG,,7460.jpg,,,,,,,,,
39,1570562319330,08/10/2019 19:18:39,1570562317636,-7,08/10/2019 12:18:37,9792,16,task-shzk,,3162856,A3CH1Z6J9R38G9,874320,,complete,qzkmka,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1920x1080,1920x973,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 8 and 10,,,,,,,,,,,,order10,,order2,,,Continue,,Continue,CDBEAF,Images loaded ok,orders 2 and 4 -2,23,12,2,fix,advancementZone,response_keyboard,38.73999998904765,positive,1,0,1,0,,,,,1,trial,,,ambiguous,block1,,AF13SUS.JPG,,7460.jpg,,,,,,,,,
40,1570562320648,08/10/2019 19:18:40,1570562319087,-7,08/10/2019 12:18:39,9792,16,task-shzk,,3162856,A3CH1Z6J9R38G9,874320,,complete,qzkmka,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1920x1080,1920x973,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 8 and 10,,,,,,,,,,,,order10,,order2,,,Continue,,Continue,CDBEAF,Images loaded ok,orders 2 and 4 -2,23,12,2,fix,Zone3,timelimit_screen,1498.5920000000006,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,,AF13SUS.JPG,,7460.jpg,,,,,,,,,
41,1570562321134,08/10/2019 19:18:41,1570562319569,-7,08/10/2019 12:18:39,9792,16,task-shzk,,3162856,A3CH1Z6J9R38G9,874320,,complete,qzkmka,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1920x1080,1920x973,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 8 and 10,,,,,,,,,,,,order10,,order2,,,Continue,,Continue,CDBEAF,Images loaded ok,orders 2 and 4 -2,25,13,1,stim,Zone3,timelimit_screen,482.880000000001,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,,AM06SUS.JPG,,7590.jpg,,,,,,,,,
42,1570562321382,08/10/2019 19:18:41,1570562319631,-7,08/10/2019 12:18:39,9792,16,task-shzk,,3162856,A3CH1Z6J9R38G9,874320,,complete,qzkmka,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1920x1080,1920x973,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 8 and 10,,,,,,,,,,,,order10,,order2,,,Continue,,Continue,CDBEAF,Images loaded ok,orders 2 and 4 -2,25,13,2,fix,advancementZone,response_keyboard,47.319999983301386,positive,1,0,1,0,,,,,1,trial,,,ambiguous,block1,,AM06SUS.JPG,,7590.jpg,,,,,,,,,
43,1570562322619,08/10/2019 19:18:42,1570562321070,-7,08/10/2019 12:18:41,9792,16,task-shzk,,3162856,A3CH1Z6J9R38G9,874320,,complete,qzkmka,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1920x1080,1920x973,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 8 and 10,,,,,,,,,,,,order10,,order2,,,Continue,,Continue,CDBEAF,Images loaded ok,orders 2 and 4 -2,25,13,2,fix,Zone3,timelimit_screen,1498.8600000000006,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,,AM06SUS.JPG,,7590.jpg,,,,,,,,,
44,1570562323103,08/10/2019 19:18:43,1570562321555,-7,08/10/2019 12:18:41,9792,16,task-shzk,,3162856,A3CH1Z6J9R38G9,874320,,complete,qzkmka,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1920x1080,1920x973,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 8 and 10,,,,,,,,,,,,order10,,order2,,,Continue,,Continue,CDBEAF,Images loaded ok,orders 2 and 4 -2,24,14,1,stim,Zone3,timelimit_screen,482.80599999999686,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,,AF34SUS.JPG,,7570.jpg,,,,,,,,,
45,1570562323307,08/10/2019 19:18:43,1570562321670,-7,08/10/2019 12:18:41,9792,16,task-shzk,,3162856,A3CH1Z6J9R38G9,874320,,complete,qzkmka,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1920x1080,1920x973,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 8 and 10,,,,,,,,,,,,order10,,order2,,,Continue,,Continue,CDBEAF,Images loaded ok,orders 2 and 4 -2,24,14,2,fix,advancementZone,response_keyboard,102.88000002037734,positive,1,0,1,0,,,,,1,trial,,,ambiguous,block1,,AF34SUS.JPG,,7570.jpg,,,,,,,,,
46,1570562324603,08/10/2019 19:18:44,1570562323049,-7,08/10/2019 12:18:43,9792,16,task-shzk,,3162856,A3CH1Z6J9R38G9,874320,,complete,qzkmka,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1920x1080,1920x973,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 8 and 10,,,,,,,,,,,,order10,,order2,,,Continue,,Continue,CDBEAF,Images loaded ok,orders 2 and 4 -2,24,14,2,fix,Zone3,timelimit_screen,1498.8380000000034,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,,AF34SUS.JPG,,7570.jpg,,,,,,,,,
47,1570562325087,08/10/2019 19:18:45,1570562323533,-7,08/10/2019 12:18:43,9792,16,task-shzk,,3162856,A3CH1Z6J9R38G9,874320,,complete,qzkmka,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1920x1080,1920x973,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 8 and 10,,,,,,,,,,,,order10,,order2,,,Continue,,Continue,CDBEAF,Images loaded ok,orders 2 and 4 -2,9,15,1,stim,Zone3,timelimit_screen,482.74899999999616,,,0,1,0,,,1,,1,trial,,,negative,block1,,AM28ANS.jpg,,9910.jpg,,,,,,,,,
48,1570562325276,08/10/2019 19:18:45,1570562323673,-7,08/10/2019 12:18:43,9792,16,task-shzk,,3162856,A3CH1Z6J9R38G9,874320,,complete,qzkmka,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1920x1080,1920x973,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 8 and 10,,,,,,,,,,,,order10,,order2,,,Continue,,Continue,CDBEAF,Images loaded ok,orders 2 and 4 -2,9,15,2,fix,advancementZone,response_keyboard,127.98499999917112,negative,1,1,0,0,,,,,1,trial,,,negative,block1,,AM28ANS.jpg,,9910.jpg,,,,,,,,,
49,1570562326640,08/10/2019 19:18:46,1570562325030,-7,08/10/2019 12:18:45,9792,16,task-shzk,,3162856,A3CH1Z6J9R38G9,874320,,complete,qzkmka,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1920x1080,1920x973,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 8 and 10,,,,,,,,,,,,order10,,order2,,,Continue,,Continue,CDBEAF,Images loaded ok,orders 2 and 4 -2,9,15,2,fix,Zone3,timelimit_screen,1498.8349999999991,,,0,1,0,,,1,,1,trial,,,negative,block1,,AM28ANS.jpg,,9910.jpg,,,,,,,,,
50,1570562327062,08/10/2019 19:18:47,1570562325514,-7,08/10/2019 12:18:45,9792,16,task-shzk,,3162856,A3CH1Z6J9R38G9,874320,,complete,qzkmka,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1920x1080,1920x973,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 8 and 10,,,,,,,,,,,,order10,,order2,,,Continue,,Continue,CDBEAF,Images loaded ok,orders 2 and 4 -2,20,16,1,stim,Zone3,timelimit_screen,482.6660000000047,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,,20M_SP_O.jpg,,3360.jpg,,,,,,,,,
51,1570562327251,08/10/2019 19:18:47,1570562325621,-7,08/10/2019 12:18:45,9792,16,task-shzk,,3162856,A3CH1Z6J9R38G9,874320,,complete,qzkmka,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1920x1080,1920x973,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 8 and 10,,,,,,,,,,,,order10,,order2,,,Continue,,Continue,CDBEAF,Images loaded ok,orders 2 and 4 -2,20,16,2,fix,advancementZone,response_keyboard,90.72500001639128,positive,1,0,1,0,,,,,1,trial,,,ambiguous,block1,,20M_SP_O.jpg,,3360.jpg,,,,,,,,,
52,1570562328562,08/10/2019 19:18:48,1570562327011,-7,08/10/2019 12:18:47,9792,16,task-shzk,,3162856,A3CH1Z6J9R38G9,874320,,complete,qzkmka,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1920x1080,1920x973,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 8 and 10,,,,,,,,,,,,order10,,order2,,,Continue,,Continue,CDBEAF,Images loaded ok,orders 2 and 4 -2,20,16,2,fix,Zone3,timelimit_screen,1498.7569999999978,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,,20M_SP_O.jpg,,3360.jpg,,,,,,,,,
53,1570562328985,08/10/2019 19:18:48,1570562327441,-7,08/10/2019 12:18:47,9792,16,task-shzk,,3162856,A3CH1Z6J9R38G9,874320,,complete,qzkmka,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1920x1080,1920x973,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 8 and 10,,,,,,,,,,,,order10,,order2,,,Continue,,Continue,CDBEAF,Images loaded ok,orders 2 and 4 -2,12,17,1,stim,advancementZone,response_keyboard,416.7650000017602,positive,1,1,0,0,,,,,1,trial,,,positive,block1,,36M_HA_O.jpg,,2340.jpg,,,,,,,,,
54,1570562329172,08/10/2019 19:18:49,1570562327496,-7,08/10/2019 12:18:47,9792,16,task-shzk,,3162856,A3CH1Z6J9R38G9,874320,,complete,qzkmka,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1920x1080,1920x973,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 8 and 10,,,,,,,,,,,,order10,,order2,,,Continue,,Continue,CDBEAF,Images loaded ok,orders 2 and 4 -2,12,17,1,stim,Zone3,timelimit_screen,483.02999999999884,,,0,1,0,,,1,,1,trial,,,positive,block1,,36M_HA_O.jpg,,2340.jpg,,,,,,,,,
55,1570562330547,08/10/2019 19:18:50,1570562328994,-7,08/10/2019 12:18:48,9792,16,task-shzk,,3162856,A3CH1Z6J9R38G9,874320,,complete,qzkmka,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1920x1080,1920x973,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 8 and 10,,,,,,,,,,,,order10,,order2,,,Continue,,Continue,CDBEAF,Images loaded ok,orders 2 and 4 -2,12,17,2,fix,Zone3,timelimit_screen,1498.536,,,0,1,0,,,1,,1,trial,,,positive,block1,,36M_HA_O.jpg,,2340.jpg,,,,,,,,,
56,1570562331034,08/10/2019 19:18:51,1570562329478,-7,08/10/2019 12:18:49,9792,16,task-shzk,,3162856,A3CH1Z6J9R38G9,874320,,complete,qzkmka,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1920x1080,1920x973,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 8 and 10,,,,,,,,,,,,order10,,order2,,,Continue,,Continue,CDBEAF,Images loaded ok,orders 2 and 4 -2,22,18,1,stim,Zone3,timelimit_screen,483.0920000000042,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,,AF03SUS.JPG,,6837.jpg,,,,,,,,,
57,1570562331222,08/10/2019 19:18:51,1570562329585,-7,08/10/2019 12:18:49,9792,16,task-shzk,,3162856,A3CH1Z6J9R38G9,874320,,complete,qzkmka,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1920x1080,1920x973,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 8 and 10,,,,,,,,,,,,order10,,order2,,,Continue,,Continue,CDBEAF,Images loaded ok,orders 2 and 4 -2,22,18,2,fix,advancementZone,response_keyboard,88.63000001292676,positive,1,0,1,0,,,,,1,trial,,,ambiguous,block1,,AF03SUS.JPG,,6837.jpg,,,,,,,,,
58,1570562332607,08/10/2019 19:18:52,1570562330976,-7,08/10/2019 12:18:50,9792,16,task-shzk,,3162856,A3CH1Z6J9R38G9,874320,,complete,qzkmka,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1920x1080,1920x973,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 8 and 10,,,,,,,,,,,,order10,,order2,,,Continue,,Continue,CDBEAF,Images loaded ok,orders 2 and 4 -2,22,18,2,fix,Zone3,timelimit_screen,1498.6709999999948,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,,AF03SUS.JPG,,6837.jpg,,,,,,,,,
59,1570562333011,08/10/2019 19:18:53,1570562331460,-7,08/10/2019 12:18:51,9792,16,task-shzk,,3162856,A3CH1Z6J9R38G9,874320,,complete,qzkmka,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1920x1080,1920x973,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 8 and 10,,,,,,,,,,,,order10,,order2,,,Continue,,Continue,CDBEAF,Images loaded ok,orders 2 and 4 -2,8,19,1,stim,Zone3,timelimit_screen,483.2280000000028,,,0,1,0,,,1,,1,trial,,,negative,block1,,37M_AN_C.jpg,,9830.jpg,,,,,,,,,
60,1570562333198,08/10/2019 19:18:53,1570562331603,-7,08/10/2019 12:18:51,9792,16,task-shzk,,3162856,A3CH1Z6J9R38G9,874320,,complete,qzkmka,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1920x1080,1920x973,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 8 and 10,,,,,,,,,,,,order10,,order2,,,Continue,,Continue,CDBEAF,Images loaded ok,orders 2 and 4 -2,8,19,2,fix,advancementZone,response_keyboard,127.19999998807907,negative,1,1,0,0,,,,,1,trial,,,negative,block1,,37M_AN_C.jpg,,9830.jpg,,,,,,,,,
